Previsoes,Real,Erro,Erro Quadrático
1.5853822344115784,1,0.5853822344115784,0.3426723603646922
2.5807188313124554,5,-2.4192811686875446,5.852921373166172
1.626538480093983,1,0.626538480093983,0.3925504670384784
1.6275745426207295,1,0.6275745426207295,0.39384980654561785
2.8465006586836656,3,-0.15349934131633436,0.023562047784548512
1.2216255842158084,1,0.22162558421580836,0.04911789957899836
3.6933684197923213,4,-0.30663158020767867,0.09402292598065808
1.5802945381633566,1,0.5802945381633566,0.33674175102222337
4.086055512722613,4,0.0860555127226128,0.007405551269951774
2.8708198461306926,2,0.8708198461306926,0.7583272044150832
1.5802945381633566,1,0.5802945381633566,0.33674175102222337
4.847517820804779,4,0.8475178208047787,0.7182864565816809
2.9033074907804366,2,0.9033074907804366,0.8159644229000486
2.865780968475817,2,0.8657809684758169,0.7495766853749234
2.4643619586159953,3,-0.5356380413840047,0.2869081113776928
2.8296392396146826,2,0.8296392396146826,0.6883012679084286
3.645265374025479,5,-1.3547346259745212,1.8353059068143258
2.8596189630351305,2,0.8596189630351305,0.7389447616095931
2.876015800268743,2,0.876015800268743,0.7674036823204863
1.5632756117976838,1,0.5632756117976838,0.317279414846055
1.6164949705928986,1,0.6164949705928986,0.3800660487663389
1.616867505955071,1,0.616867505955071,0.3805255199032296
2.8175145808775865,2,0.8175145808775865,0.668330089947456
2.86580363529662,2,0.8658036352966199,0.7496159348928423
2.85579176585551,3,-0.1442082341444899,0.020796014795072027
4.09496307760921,5,-0.9050369223907904,0.8190918308905935
2.8981135562361025,3,-0.10188644376389755,0.010380847422853858
2.887088291089049,3,-0.11291170891095081,0.01274905400919129
6.442856543227696,8,-1.5571434567723044,2.424695744968801
2.4705239640566816,2,0.4705239640566816,0.2213928007516134
6.396366409967914,8,-1.6036335900320857,2.5716406910791956
4.060532343855719,6,-1.9394676561442807,3.76153478922979
4.083271702471091,4,0.08327170247109095,0.0069341764324338945
2.8037071479824185,3,-0.1962928520175815,0.03853088375319615
2.4571597853933977,2,0.45715978539339774,0.20899506938093748
2.878079099158561,2,0.878079099158561,0.7710229043791099
1.5792877796377642,1,0.5792877796377642,0.3355743316376509
1.5924838052532235,1,0.5924838052532235,0.3510370594873397
2.9200882277994937,2,0.9200882277994937,0.846562346935213
1.5862019927016482,1,0.5862019927016482,0.3436327762473832
1.5500948757129562,1,0.5500948757129562,0.3026043722856528
3.642849551799161,4,-0.35715044820083897,0.12755644265006016
2.797591784047419,2,0.7975917840474192,0.6361526539799449
2.8643282852465903,2,0.8643282852465903,0.7470633846773113
2.8368323966176443,2,0.8368323966176443,0.7002884600288304
2.8622998149883285,3,-0.13770018501167147,0.018961340952248554
2.553045244331723,2,0.5530452443317229,0.30585904227793503
1.5447620659289882,1,0.5447620659289882,0.2967657084752193
2.465561814964186,2,0.465561814964186,0.21674780355274698
2.822509647829721,2,0.8225096478297211,0.6765221207729719
4.011331543938589,4,0.011331543938588595,0.00012840388803216394
3.98631644645258,3,0.9863164464525802,0.9728201325428455
2.5093615729778387,2,0.5093615729778387,0.2594492120264581
1.6001306664148822,1,0.6001306664148822,0.36015681677157063
1.316580177983252,1,0.316580177983252,0.10022300909190751
2.852304551165956,6,-3.147695448834044,9.907986638610552
5.247731552138751,5,0.24773155213875064,0.061370921925074526
1.5809540878419435,2,-0.41904591215805653,0.17559947649637764
1.5504522113841739,1,0.5504522113841739,0.30299763701772725
2.804846402093061,5,-2.195153597906939,4.818699318403779
1.6019043945965084,4,-2.3980956054034914,5.750862532655538
6.331292207794047,6,0.3312922077940472,0.10975452694505416
2.483903032280226,3,-0.5160969677197742,0.26635608008954564
1.5447503219598449,2,-0.45524967804015515,0.20725226935566493
4.076095744936289,7,-2.923904255063711,8.549216092779673
2.431182850439966,2,0.4311828504399662,0.18591865051353423
2.447925005814328,2,0.4479250058143278,0.2006368108337656
2.7975021948260537,5,-2.2024978051739463,4.850996581796051
3.641012037500528,3,0.6410120375005279,0.4108964322205782
4.005620431443765,3,1.0056204314437647,1.0112724521371435
2.832290090437469,2,0.832290090437469,0.6927067946404104
2.831390657399463,4,-1.1686093426005368,1.3656477956132589
4.075687169762861,4,0.07568716976286094,0.005728547666712131
2.8433373814355467,3,-0.1566626185644533,0.024543176055471384
1.6068507187048884,1,0.6068507187048884,0.36826779479263955
1.5817169621510667,1,0.5817169621510667,0.33839462405426557
